Reach,River Sta,Profile,Q Total (cfs),W.S. Elev (ft)
Junction - TC A,2174.58*,500 Yr 24 Hr,3277.3,951.79
Junction - TC A,2005.28*,2 Yr 24 Hr,279.1,946.99
Junction - TC A,2005.28*,5 Yr 24 Hr,487.3,947.6
Junction - TC A,2005.28*,10 Yr 24 Hr,651.8,947.92
Junction - TC A,2005.28*,25 Yr 24 Hr,1008.3,948.47
Junction - TC A,2005.28*,50 Yr 24 Hr,1404.9,948.89
Junction - TC A,2005.28*,100 Yr 24 Hr,1950.1,949.31
Junction - TC A,2005.28*,200 Yr 24 Hr,2471.6,949.65
Junction - TC A,2005.28*,500 Yr 24 Hr,3277.3,950.13
Junction - TC A,1835.98,2 Yr 24 Hr,279.1,945.37
Junction - TC A,1835.98,5 Yr 24 Hr,487.3,945.95
Junction - TC A,1835.98,10 Yr 24 Hr,651.8,946.24
Junction - TC A,1835.98,25 Yr 24 Hr,1008.3,946.76
Junction - TC A,1835.98,50 Yr 24 Hr,1404.9,947.23
Junction - TC A,1835.98,100 Yr 24 Hr,1950.1,947.7
Junction - TC A,1835.98,200 Yr 24 Hr,2471.6,948.09
Junction - TC A,1835.98,500 Yr 24 Hr,3277.3,948.7
Junction - TC A,1693.52*,2 Yr 24 Hr,279.1,943.74
Junction - TC A,1693.52*,5 Yr 24 Hr,487.3,944.33
Junction - TC A,1693.52*,10 Yr 24 Hr,651.8,944.67
Junction - TC A,1693.52*,25 Yr 24 Hr,1008.3,945.2
Junction - TC A,1693.52*,50 Yr 24 Hr,1404.9,945.57
Junction - TC A,1693.52*,100 Yr 24 Hr,1950.1,946.11
Junction - TC A,1693.52*,200 Yr 24 Hr,2471.6,946.54
Junction - TC A,1693.52*,500 Yr 24 Hr,3277.3,947.3
Junction - TC A,1551.07*,2 Yr 24 Hr,279.1,942.27
Junction - TC A,1551.07*,5 Yr 24 Hr,487.3,942.69
Junction - TC A,1551.07*,10 Yr 24 Hr,651.8,942.87
Junction - TC A,1551.07*,25 Yr 24 Hr,1008.3,943.3
Junction - TC A,1551.07*,50 Yr 24 Hr,1404.9,944.36
Junction - TC A,1551.07*,100 Yr 24 Hr,1950.1,944.57
Junction - TC A,1551.07*,200 Yr 24 Hr,2471.6,944.9
Junction - TC A,1551.07*,500 Yr 24 Hr,3277.3,946.33
Junction - TC A,1408.61,2 Yr 24 Hr,279.1,940.11
Junction - TC A,1408.61,5 Yr 24 Hr,487.3,940.95
Junction - TC A,1408.61,10 Yr 24 Hr,651.8,941.5
Junction - TC A,1408.61,25 Yr 24 Hr,1008.3,942.53
Junction - TC A,1408.61,50 Yr 24 Hr,1404.9,944.16
Junction - TC A,1408.61,100 Yr 24 Hr,1950.1,944.21
Junction - TC A,1408.61,200 Yr 24 Hr,2471.6,944.44
Junction - TC A,1408.61,500 Yr 24 Hr,3277.3,946.12
Junction - TC A,1288.1,2 Yr 24 Hr,279.1,938.97
Junction - TC A,1288.1,5 Yr 24 Hr,487.3,939.86
Junction - TC A,1288.1,10 Yr 24 Hr,651.8,940.45
Junction - TC A,1288.1,25 Yr 24 Hr,1008.3,941.5
Junction - TC A,1288.1,50 Yr 24 Hr,1404.9,944.13
Junction - TC A,1288.1,100 Yr 24 Hr,1950.1,944.14
Junction - TC A,1288.1,200 Yr 24 Hr,2471.6,944.35
Junction - TC A,1288.1,500 Yr 24 Hr,3277.3,946.06
Junction - TC A,1248.1,,Bridge,
Junction - TC A,1167.32,2 Yr 24 Hr,279.1,938.19
Junction - TC A,1167.32,5 Yr 24 Hr,487.3,938.77
Junction - TC A,1167.32,10 Yr 24 Hr,651.8,939.13
Junction - TC A,1167.32,25 Yr 24 Hr,1008.3,939.67
Junction - TC A,1167.32,50 Yr 24 Hr,1404.9,940.04
Junction - TC A,1167.32,100 Yr 24 Hr,1950.1,940.31
Junction - TC A,1167.32,200 Yr 24 Hr,2471.6,940.86
Junction - TC A,1167.32,500 Yr 24 Hr,3277.3,941.92
Junction - TC A,985.73* ,2 Yr 24 Hr,279.1,936.18
Junction - TC A,985.73* ,5 Yr 24 Hr,487.3,936.54
Junction - TC A,985.73* ,10 Yr 24 Hr,651.8,936.76
Junction - TC A,985.73* ,25 Yr 24 Hr,1008.3,937.12
Junction - TC A,985.73* ,50 Yr 24 Hr,1404.9,937.42
Junction - TC A,985.73* ,100 Yr 24 Hr,1950.1,937.77
Junction - TC A,985.73* ,200 Yr 24 Hr,2471.6,938.05
Junction - TC A,985.73* ,500 Yr 24 Hr,3277.3,938.48
Junction - TC A,804.13,2 Yr 24 Hr,279.1,934.1
Junction - TC A,804.13,5 Yr 24 Hr,487.3,934.48
Junction - TC A,804.13,10 Yr 24 Hr,651.8,934.71
Junction - TC A,804.13,25 Yr 24 Hr,1008.3,935.11
Junction - TC A,804.13,50 Yr 24 Hr,1404.9,935.47
Junction - TC A,804.13,100 Yr 24 Hr,1950.1,935.9
Junction - TC A,804.13,200 Yr 24 Hr,2471.6,936.27
Junction - TC A,804.13,500 Yr 24 Hr,3277.3,936.78
Junction - TC A,649.29* ,2 Yr 24 Hr,279.1,932.53
Junction - TC A,649.29* ,5 Yr 24 Hr,487.3,932.87
Junction - TC A,649.29* ,10 Yr 24 Hr,651.8,933.1
Junction - TC A,649.29* ,25 Yr 24 Hr,1008.3,933.51
Junction - TC A,649.29* ,50 Yr 24 Hr,1404.9,933.89
Junction - TC A,649.29* ,100 Yr 24 Hr,1950.1,934.34
Junction - TC A,649.29* ,200 Yr 24 Hr,2471.6,934.73
Junction - TC A,649.29* ,500 Yr 24 Hr,3277.3,935.23
Junction - TC A,494.44* ,2 Yr 24 Hr,279.1,931.16
Junction - TC A,494.44* ,5 Yr 24 Hr,487.3,931.56
Junction - TC A,494.44* ,10 Yr 24 Hr,651.8,931.77
Junction - TC A,494.44* ,25 Yr 24 Hr,1008.3,932.16
Junction - TC A,494.44* ,50 Yr 24 Hr,1404.9,932.53
Junction - TC A,494.44* ,100 Yr 24 Hr,1950.1,932.99
Junction - TC A,494.44* ,200 Yr 24 Hr,2471.6,933.33
Junction - TC A,494.44* ,500 Yr 24 Hr,3277.3,933.72
Junction - TC A,339.6,2 Yr 24 Hr,279.1,928.14
Junction - TC A,339.6,5 Yr 24 Hr,487.3,928.45
Junction - TC A,339.6,10 Yr 24 Hr,651.8,928.77
Junction - TC A,339.6,25 Yr 24 Hr,1008.3,929.38
Junction - TC A,339.6,50 Yr 24 Hr,1404.9,929.97
Junction - TC A,339.6,100 Yr 24 Hr,1950.1,930.54
Junction - TC A,339.6,200 Yr 24 Hr,2471.6,930.93
Junction - TC A,339.6,500 Yr 24 Hr,3277.3,931.63
Junction - LCC J,10184.34,2 Yr 24 Hr,1932.5,639.59
Junction - LCC J,10184.34,5 Yr 24 Hr,2892.6,640.54
Junction - LCC J,10184.34,10 Yr 24 Hr,4345.7,641.66
Junction - LCC J,10184.34,25 Yr 24 Hr,7659.5,643.43
Junction - LCC J,10184.34,50 Yr 24 Hr,10983.6,644.78
Junction - LCC J,10184.34,100 Yr 24 Hr,15147.7,646.14
Junction - LCC J,10184.34,200 Yr 24 Hr,20205.4,647.52
Junction - LCC J,10184.34,500 Yr 24 Hr,29242.7,649.52
Junction - LCC J,9984.61*,2 Yr 24 Hr,1932.5,639.46
Junction - LCC J,9984.61*,5 Yr 24 Hr,2892.6,640.39
Junction - LCC J,9984.61*,10 Yr 24 Hr,4345.7,641.49
Junction - LCC J,9984.61*,25 Yr 24 Hr,7659.5,643.22
Junction - LCC J,9984.61*,50 Yr 24 Hr,10983.6,644.54
Junction - LCC J,9984.61*,100 Yr 24 Hr,15147.7,645.89
Junction - LCC J,9984.61*,200 Yr 24 Hr,20205.4,647.23
Junction - LCC J,9984.61*,500 Yr 24 Hr,29242.7,649.18
Junction - LCC J,9784.88*,2 Yr 24 Hr,1932.5,639.32
Junction - LCC J,9784.88*,5 Yr 24 Hr,2892.6,640.24
Junction - LCC J,9784.88*,10 Yr 24 Hr,4345.7,641.3
Junction - LCC J,9784.88*,25 Yr 24 Hr,7659.5,643.01
Junction - LCC J,9784.88*,50 Yr 24 Hr,10983.6,644.3
Junction - LCC J,9784.88*,100 Yr 24 Hr,15147.7,645.62
Junction - LCC J,9784.88*,200 Yr 24 Hr,20205.4,646.93
Junction - LCC J,9784.88*,500 Yr 24 Hr,29242.7,648.82
Junction - LCC J,9585.15*,2 Yr 24 Hr,1932.5,639.19
Junction - LCC J,9585.15*,5 Yr 24 Hr,2892.6,640.09
Junction - LCC J,9585.15*,10 Yr 24 Hr,4345.7,641.11
Junction - LCC J,9585.15*,25 Yr 24 Hr,7659.5,642.79
Junction - LCC J,9585.15*,50 Yr 24 Hr,10983.6,644.06
Junction - LCC J,9585.15*,100 Yr 24 Hr,15147.7,645.34
Junction - LCC J,9585.15*,200 Yr 24 Hr,20205.4,646.62
Junction - LCC J,9585.15*,500 Yr 24 Hr,29242.7,648.44
Junction - LCC J,9385.43*,2 Yr 24 Hr,1932.5,639.05
Junction - LCC J,9385.43*,5 Yr 24 Hr,2892.6,639.93
Junction - LCC J,9385.43*,10 Yr 24 Hr,4345.7,640.91
Junction - LCC J,9385.43*,25 Yr 24 Hr,7659.5,642.56
Junction - LCC J,9385.43*,50 Yr 24 Hr,10983.6,643.8
Junction - LCC J,9385.43*,100 Yr 24 Hr,15147.7,645.05
Junction - LCC J,9385.43*,200 Yr 24 Hr,20205.4,646.29
Junction - LCC J,9385.43*,500 Yr 24 Hr,29242.7,648.03
Junction - LCC J,9185.70*,2 Yr 24 Hr,1932.5,638.9
Junction - LCC J,9185.70*,5 Yr 24 Hr,2892.6,639.75
Junction - LCC J,9185.70*,10 Yr 24 Hr,4345.7,640.71
Junction - LCC J,9185.70*,25 Yr 24 Hr,7659.5,642.32
Junction - LCC J,9185.70*,50 Yr 24 Hr,10983.6,643.54
Junction - LCC J,9185.70*,100 Yr 24 Hr,15147.7,644.75
Junction - LCC J,9185.70*,200 Yr 24 Hr,20205.4,645.94
Junction - LCC J,9185.70*,500 Yr 24 Hr,29242.7,647.59
Junction - LCC J,8985.97*,2 Yr 24 Hr,1932.5,638.75
Junction - LCC J,8985.97*,5 Yr 24 Hr,2892.6,639.57
Junction - LCC J,8985.97*,10 Yr 24 Hr,4345.7,640.5
Junction - LCC J,8985.97*,25 Yr 24 Hr,7659.5,642.08
Junction - LCC J,8985.97*,50 Yr 24 Hr,10983.6,643.26
Junction - LCC J,8985.97*,100 Yr 24 Hr,15147.7,644.43
Junction - LCC J,8985.97*,200 Yr 24 Hr,20205.4,645.57
Junction - LCC J,8985.97*,500 Yr 24 Hr,29242.7,647.12
Junction - LCC J,8786.24*,2 Yr 24 Hr,1932.5,638.59
Junction - LCC J,8786.24*,5 Yr 24 Hr,2892.6,639.37
Junction - LCC J,8786.24*,10 Yr 24 Hr,4345.7,640.29
Junction - LCC J,8786.24*,25 Yr 24 Hr,7659.5,641.83
Junction - LCC J,8786.24*,50 Yr 24 Hr,10983.6,642.97
Junction - LCC J,8786.24*,100 Yr 24 Hr,15147.7,644.1
Junction - LCC J,8786.24*,200 Yr 24 Hr,20205.4,645.17
Junction - LCC J,8786.24*,500 Yr 24 Hr,29242.7,646.64
Junction - LCC J,8586.51*,2 Yr 24 Hr,1932.5,638.42
Junction - LCC J,8586.51*,5 Yr 24 Hr,2892.6,639.18
Junction - LCC J,8586.51*,10 Yr 24 Hr,4345.7,640.07
Junction - LCC J,8586.51*,25 Yr 24 Hr,7659.5,641.56
Junction - LCC J,8586.51*,50 Yr 24 Hr,10983.6,642.66
Junction - LCC J,8586.51*,100 Yr 24 Hr,15147.7,643.74
Junction - LCC J,8586.51*,200 Yr 24 Hr,20205.4,644.75
Junction - LCC J,8586.51*,500 Yr 24 Hr,29242.7,646.16
Junction - LCC J,8386.78*,2 Yr 24 Hr,1932.5,638.24
Junction - LCC J,8386.78*,5 Yr 24 Hr,2892.6,638.97
Junction - LCC J,8386.78*,10 Yr 24 Hr,4345.7,639.85
Junction - LCC J,8386.78*,25 Yr 24 Hr,7659.5,641.29
Junction - LCC J,8386.78*,50 Yr 24 Hr,10983.6,642.34
Junction - LCC J,8386.78*,100 Yr 24 Hr,15147.7,643.35
Junction - LCC J,8386.78*,200 Yr 24 Hr,20205.4,644.3
Junction - LCC J,8386.78*,500 Yr 24 Hr,29242.7,645.7
Junction - LCC J,8187.06*,2 Yr 24 Hr,1932.5,638.04
Junction - LCC J,8187.06*,5 Yr 24 Hr,2892.6,638.76
Junction - LCC J,8187.06*,10 Yr 24 Hr,4345.7,639.61
Junction - LCC J,8187.06*,25 Yr 24 Hr,7659.5,640.99
Junction - LCC J,8187.06*,50 Yr 24 Hr,10983.6,641.99
Junction - LCC J,8187.06*,100 Yr 24 Hr,15147.7,642.94
Junction - LCC J,8187.06*,200 Yr 24 Hr,20205.4,643.88
Junction - LCC J,8187.06*,500 Yr 24 Hr,29242.7,645.28
Junction - LCC J,7987.33*,2 Yr 24 Hr,1932.5,637.85
Junction - LCC J,7987.33*,5 Yr 24 Hr,2892.6,638.54
Junction - LCC J,7987.33*,10 Yr 24 Hr,4345.7,639.36
Junction - LCC J,7987.33*,25 Yr 24 Hr,7659.5,640.68
Junction - LCC J,7987.33*,50 Yr 24 Hr,10983.6,641.61
Junction - LCC J,7987.33*,100 Yr 24 Hr,15147.7,642.55
Junction - LCC J,7987.33*,200 Yr 24 Hr,20205.4,643.51
Junction - LCC J,7987.33*,500 Yr 24 Hr,29242.7,644.93
Junction - LCC J,7787.60*,2 Yr 24 Hr,1932.5,637.64
Junction - LCC J,7787.60*,5 Yr 24 Hr,2892.6,638.31
Junction - LCC J,7787.60*,10 Yr 24 Hr,4345.7,639.09
Junction - LCC J,7787.60*,25 Yr 24 Hr,7659.5,640.34
Junction - LCC J,7787.60*,50 Yr 24 Hr,10983.6,641.26
Junction - LCC J,7787.60*,100 Yr 24 Hr,15147.7,642.22
Junction - LCC J,7787.60*,200 Yr 24 Hr,20205.4,643.2
Junction - LCC J,7787.60*,500 Yr 24 Hr,29242.7,644.65
Junction - LCC J,7587.87*,2 Yr 24 Hr,1932.5,637.42
Junction - LCC J,7587.87*,5 Yr 24 Hr,2892.6,638.06
Junction - LCC J,7587.87*,10 Yr 24 Hr,4345.7,638.81
Junction - LCC J,7587.87*,25 Yr 24 Hr,7659.5,640.03
Junction - LCC J,7587.87*,50 Yr 24 Hr,10983.6,640.98
Junction - LCC J,7587.87*,100 Yr 24 Hr,15147.7,641.98
Junction - LCC J,7587.87*,200 Yr 24 Hr,20205.4,642.98
Junction - LCC J,7587.87*,500 Yr 24 Hr,29242.7,644.47
Junction - LCC J,7388.14*,2 Yr 24 Hr,1932.5,637.18
Junction - LCC J,7388.14*,5 Yr 24 Hr,2892.6,637.8
Junction - LCC J,7388.14*,10 Yr 24 Hr,4345.7,638.52
Junction - LCC J,7388.14*,25 Yr 24 Hr,7659.5,639.79
Junction - LCC J,7388.14*,50 Yr 24 Hr,10983.6,640.78
Junction - LCC J,7388.14*,100 Yr 24 Hr,15147.7,641.81
Junction - LCC J,7388.14*,200 Yr 24 Hr,20205.4,642.84
Junction - LCC J,7388.14*,500 Yr 24 Hr,29242.7,644.34
Junction - LCC J,7188.41*,2 Yr 24 Hr,1932.5,636.93
Junction - LCC J,7188.41*,5 Yr 24 Hr,2892.6,637.54
Junction - LCC J,7188.41*,10 Yr 24 Hr,4345.7,638.31
Junction - LCC J,7188.41*,25 Yr 24 Hr,7659.5,639.65
Junction - LCC J,7188.41*,50 Yr 24 Hr,10983.6,640.67
Junction - LCC J,7188.41*,100 Yr 24 Hr,15147.7,641.71
Junction - LCC J,7188.41*,200 Yr 24 Hr,20205.4,642.75
Junction - LCC J,7188.41*,500 Yr 24 Hr,29242.7,644.28
Junction - LCC J,6988.69*,2 Yr 24 Hr,1932.5,636.71
Junction - LCC J,6988.69*,5 Yr 24 Hr,2892.6,637.38
Junction - LCC J,6988.69*,10 Yr 24 Hr,4345.7,638.2
Junction - LCC J,6988.69*,25 Yr 24 Hr,7659.5,639.58
Junction - LCC J,6988.69*,50 Yr 24 Hr,10983.6,640.61
Junction - LCC J,6988.69*,100 Yr 24 Hr,15147.7,641.66
Junction - LCC J,6988.69*,200 Yr 24 Hr,20205.4,642.73
Junction - LCC J,6988.69*,500 Yr 24 Hr,29242.7,644.31
Junction - LCC J,6788.96*,2 Yr 24 Hr,1932.5,636.62
Junction - LCC J,6788.96*,5 Yr 24 Hr,2892.6,637.32
Junction - LCC J,6788.96*,10 Yr 24 Hr,4345.7,638.16
Junction - LCC J,6788.96*,25 Yr 24 Hr,7659.5,639.56
Junction - LCC J,6788.96*,50 Yr 24 Hr,10983.6,640.61
Junction - LCC J,6788.96*,100 Yr 24 Hr,15147.7,641.68
Junction - LCC J,6788.96*,200 Yr 24 Hr,20205.4,642.76
Junction - LCC J,6788.96*,500 Yr 24 Hr,29242.7,644.33
Junction - LCC J,6589.23*,2 Yr 24 Hr,1932.5,636.61
Junction - LCC J,6589.23*,5 Yr 24 Hr,2892.6,637.32
Junction - LCC J,6589.23*,10 Yr 24 Hr,4345.7,638.16
Junction - LCC J,6589.23*,25 Yr 24 Hr,7659.5,639.57
Junction - LCC J,6589.23*,50 Yr 24 Hr,10983.6,640.62
Junction - LCC J,6589.23*,100 Yr 24 Hr,15147.7,641.69
Junction - LCC J,6589.23*,200 Yr 24 Hr,20205.4,642.77
Junction - LCC J,6589.23*,500 Yr 24 Hr,29242.7,644.34
Junction - LCC J,6389.5,2 Yr 24 Hr,1932.5,636.62
Junction - LCC J,6389.5,5 Yr 24 Hr,2892.6,637.32
Junction - LCC J,6389.5,10 Yr 24 Hr,4345.7,638.17
Junction - LCC J,6389.5,25 Yr 24 Hr,7659.5,639.57
Junction - LCC J,6389.5,50 Yr 24 Hr,10983.6,640.62
Junction - LCC J,6389.5,100 Yr 24 Hr,15147.7,641.69
Junction - LCC J,6389.5,200 Yr 24 Hr,20205.4,642.77
Junction - LCC J,6389.5,500 Yr 24 Hr,29242.7,644.35
Junction - LCC J,6196.21*,2 Yr 24 Hr,1932.5,636.61
Junction - LCC J,6196.21*,5 Yr 24 Hr,2892.6,637.32
Junction - LCC J,6196.21*,10 Yr 24 Hr,4345.7,638.16
Junction - LCC J,6196.21*,25 Yr 24 Hr,7659.5,639.56
Junction - LCC J,6196.21*,50 Yr 24 Hr,10983.6,640.61
Junction - LCC J,6196.21*,100 Yr 24 Hr,15147.7,641.68
Junction - LCC J,6196.21*,200 Yr 24 Hr,20205.4,642.75
Junction - LCC J,6196.21*,500 Yr 24 Hr,29242.7,644.33
Junction - LCC J,6002.93*,2 Yr 24 Hr,1932.5,636.59
Junction - LCC J,6002.93*,5 Yr 24 Hr,2892.6,637.3
Junction - LCC J,6002.93*,10 Yr 24 Hr,4345.7,638.14
Junction - LCC J,6002.93*,25 Yr 24 Hr,7659.5,639.53
Junction - LCC J,6002.93*,50 Yr 24 Hr,10983.6,640.58
Junction - LCC J,6002.93*,100 Yr 24 Hr,15147.7,641.65
Junction - LCC J,6002.93*,200 Yr 24 Hr,20205.4,642.72
Junction - LCC J,6002.93*,500 Yr 24 Hr,29242.7,644.28
Junction - LCC J,5809.64*,2 Yr 24 Hr,1932.5,636.56
Junction - LCC J,5809.64*,5 Yr 24 Hr,2892.6,637.26
Junction - LCC J,5809.64*,10 Yr 24 Hr,4345.7,638.1
Junction - LCC J,5809.64*,25 Yr 24 Hr,7659.5,639.49
Junction - LCC J,5809.64*,50 Yr 24 Hr,10983.6,640.53
Junction - LCC J,5809.64*,100 Yr 24 Hr,15147.7,641.59
Junction - LCC J,5809.64*,200 Yr 24 Hr,20205.4,642.65
Junction - LCC J,5809.64*,500 Yr 24 Hr,29242.7,644.21
Junction - LCC J,5616.35*,2 Yr 24 Hr,1932.5,636.51
Junction - LCC J,5616.35*,5 Yr 24 Hr,2892.6,637.21
Junction - LCC J,5616.35*,10 Yr 24 Hr,4345.7,638.04
Junction - LCC J,5616.35*,25 Yr 24 Hr,7659.5,639.42
Junction - LCC J,5616.35*,50 Yr 24 Hr,10983.6,640.45
Junction - LCC J,5616.35*,100 Yr 24 Hr,15147.7,641.5
Junction - LCC J,5616.35*,200 Yr 24 Hr,20205.4,642.56
Junction - LCC J,5616.35*,500 Yr 24 Hr,29242.7,644.1
Junction - LCC J,5423.07*,2 Yr 24 Hr,1932.5,636.45
Junction - LCC J,5423.07*,5 Yr 24 Hr,2892.6,637.15
Junction - LCC J,5423.07*,10 Yr 24 Hr,4345.7,637.98
Junction - LCC J,5423.07*,25 Yr 24 Hr,7659.5,639.35
Junction - LCC J,5423.07*,50 Yr 24 Hr,10983.6,640.37
Junction - LCC J,5423.07*,100 Yr 24 Hr,15147.7,641.4
Junction - LCC J,5423.07*,200 Yr 24 Hr,20205.4,642.45
Junction - LCC J,5423.07*,500 Yr 24 Hr,29242.7,643.97
Junction - LCC J,5229.78*,2 Yr 24 Hr,1932.5,636.38
Junction - LCC J,5229.78*,5 Yr 24 Hr,2892.6,637.08
Junction - LCC J,5229.78*,10 Yr 24 Hr,4345.7,637.9
Junction - LCC J,5229.78*,25 Yr 24 Hr,7659.5,639.26
Junction - LCC J,5229.78*,50 Yr 24 Hr,10983.6,640.26
Junction - LCC J,5229.78*,100 Yr 24 Hr,15147.7,641.28
Junction - LCC J,5229.78*,200 Yr 24 Hr,20205.4,642.31
Junction - LCC J,5229.78*,500 Yr 24 Hr,29242.7,643.8
Junction - LCC J,5036.49*,2 Yr 24 Hr,1932.5,636.3
Junction - LCC J,5036.49*,5 Yr 24 Hr,2892.6,637
Junction - LCC J,5036.49*,10 Yr 24 Hr,4345.7,637.81
Junction - LCC J,5036.49*,25 Yr 24 Hr,7659.5,639.15
Junction - LCC J,5036.49*,50 Yr 24 Hr,10983.6,640.15
Junction - LCC J,5036.49*,100 Yr 24 Hr,15147.7,641.15
Junction - LCC J,5036.49*,200 Yr 24 Hr,20205.4,642.15
Junction - LCC J,5036.49*,500 Yr 24 Hr,29242.7,643.61
Junction - LCC J,4843.21*,2 Yr 24 Hr,1932.5,636.2
Junction - LCC J,4843.21*,5 Yr 24 Hr,2892.6,636.9
Junction - LCC J,4843.21*,10 Yr 24 Hr,4345.7,637.71
Junction - LCC J,4843.21*,25 Yr 24 Hr,7659.5,639.03
Junction - LCC J,4843.21*,50 Yr 24 Hr,10983.6,640.01
Junction - LCC J,4843.21*,100 Yr 24 Hr,15147.7,640.99
Junction - LCC J,4843.21*,200 Yr 24 Hr,20205.4,641.97
Junction - LCC J,4843.21*,500 Yr 24 Hr,29242.7,643.39
Junction - LCC J,4649.92*,2 Yr 24 Hr,1932.5,636.1
Junction - LCC J,4649.92*,5 Yr 24 Hr,2892.6,636.79
Junction - LCC J,4649.92*,10 Yr 24 Hr,4345.7,637.59
Junction - LCC J,4649.92*,25 Yr 24 Hr,7659.5,638.9
Junction - LCC J,4649.92*,50 Yr 24 Hr,10983.6,639.85
Junction - LCC J,4649.92*,100 Yr 24 Hr,15147.7,640.81
Junction - LCC J,4649.92*,200 Yr 24 Hr,20205.4,641.77
Junction - LCC J,4649.92*,500 Yr 24 Hr,29242.7,643.15
Junction - LCC J,4456.63*,2 Yr 24 Hr,1932.5,635.99
Junction - LCC J,4456.63*,5 Yr 24 Hr,2892.6,636.67
Junction - LCC J,4456.63*,10 Yr 24 Hr,4345.7,637.46
Junction - LCC J,4456.63*,25 Yr 24 Hr,7659.5,638.74
Junction - LCC J,4456.63*,50 Yr 24 Hr,10983.6,639.67
Junction - LCC J,4456.63*,100 Yr 24 Hr,15147.7,640.61
Junction - LCC J,4456.63*,200 Yr 24 Hr,20205.4,641.54
Junction - LCC J,4456.63*,500 Yr 24 Hr,29242.7,642.88
Junction - LCC J,4263.35*,2 Yr 24 Hr,1932.5,635.87
Junction - LCC J,4263.35*,5 Yr 24 Hr,2892.6,636.54
Junction - LCC J,4263.35*,10 Yr 24 Hr,4345.7,637.31
Junction - LCC J,4263.35*,25 Yr 24 Hr,7659.5,638.56
Junction - LCC J,4263.35*,50 Yr 24 Hr,10983.6,639.47
Junction - LCC J,4263.35*,100 Yr 24 Hr,15147.7,640.38
Junction - LCC J,4263.35*,200 Yr 24 Hr,20205.4,641.28
Junction - LCC J,4263.35*,500 Yr 24 Hr,29242.7,642.57
Junction - LCC J,4070.06*,2 Yr 24 Hr,1932.5,635.75
Junction - LCC J,4070.06*,5 Yr 24 Hr,2892.6,636.4
Junction - LCC J,4070.06*,10 Yr 24 Hr,4345.7,637.15
Junction - LCC J,4070.06*,25 Yr 24 Hr,7659.5,638.35
Junction - LCC J,4070.06*,50 Yr 24 Hr,10983.6,639.23
Junction - LCC J,4070.06*,100 Yr 24 Hr,15147.7,640.12
Junction - LCC J,4070.06*,200 Yr 24 Hr,20205.4,640.98
Junction - LCC J,4070.06*,500 Yr 24 Hr,29242.7,642.22
Junction - LCC J,3876.77*,2 Yr 24 Hr,1932.5,635.62
Junction - LCC J,3876.77*,5 Yr 24 Hr,2892.6,636.25
Junction - LCC J,3876.77*,10 Yr 24 Hr,4345.7,636.98
Junction - LCC J,3876.77*,25 Yr 24 Hr,7659.5,638.13
Junction - LCC J,3876.77*,50 Yr 24 Hr,10983.6,638.97
Junction - LCC J,3876.77*,100 Yr 24 Hr,15147.7,639.82
Junction - LCC J,3876.77*,200 Yr 24 Hr,20205.4,640.65
Junction - LCC J,3876.77*,500 Yr 24 Hr,29242.7,641.82
Junction - LCC J,3683.49*,2 Yr 24 Hr,1932.5,635.48
Junction - LCC J,3683.49*,5 Yr 24 Hr,2892.6,636.1
Junction - LCC J,3683.49*,10 Yr 24 Hr,4345.7,636.8
Junction - LCC J,3683.49*,25 Yr 24 Hr,7659.5,637.88
Junction - LCC J,3683.49*,50 Yr 24 Hr,10983.6,638.68
Junction - LCC J,3683.49*,100 Yr 24 Hr,15147.7,639.48
Junction - LCC J,3683.49*,200 Yr 24 Hr,20205.4,640.26
Junction - LCC J,3683.49*,500 Yr 24 Hr,29242.7,641.36
Junction - LCC J,3490.20*,2 Yr 24 Hr,1932.5,635.33
Junction - LCC J,3490.20*,5 Yr 24 Hr,2892.6,635.92
Junction - LCC J,3490.20*,10 Yr 24 Hr,4345.7,636.59
Junction - LCC J,3490.20*,25 Yr 24 Hr,7659.5,637.61
Junction - LCC J,3490.20*,50 Yr 24 Hr,10983.6,638.35
Junction - LCC J,3490.20*,100 Yr 24 Hr,15147.7,639.09
Junction - LCC J,3490.20*,200 Yr 24 Hr,20205.4,639.81
Junction - LCC J,3490.20*,500 Yr 24 Hr,29242.7,640.81
Junction - LCC J,3296.91*,2 Yr 24 Hr,1932.5,635.17
Junction - LCC J,3296.91*,5 Yr 24 Hr,2892.6,635.73
Junction - LCC J,3296.91*,10 Yr 24 Hr,4345.7,636.36
Junction - LCC J,3296.91*,25 Yr 24 Hr,7659.5,637.3
Junction - LCC J,3296.91*,50 Yr 24 Hr,10983.6,637.97
Junction - LCC J,3296.91*,100 Yr 24 Hr,15147.7,638.64
Junction - LCC J,3296.91*,200 Yr 24 Hr,20205.4,639.27
Junction - LCC J,3296.91*,500 Yr 24 Hr,29242.7,640.05
Junction - LCC J,3103.63*,2 Yr 24 Hr,1932.5,634.98
Junction - LCC J,3103.63*,5 Yr 24 Hr,2892.6,635.5
Junction - LCC J,3103.63*,10 Yr 24 Hr,4345.7,636.08
Junction - LCC J,3103.63*,25 Yr 24 Hr,7659.5,636.93
Junction - LCC J,3103.63*,50 Yr 24 Hr,10983.6,637.52
Junction - LCC J,3103.63*,100 Yr 24 Hr,15147.7,638.09
Junction - LCC J,3103.63*,200 Yr 24 Hr,20205.4,638.53
Junction - LCC J,3103.63*,500 Yr 24 Hr,29242.7,639.16
